dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:date,dcterms:available,dcterms:type:en,dcterms:type:pt,dcterms:medium:pt,dcterms:medium:en,dcterms:format:pt,dcterms:format:en,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets
0071824cx042-01,Rua das Laranjeiras,,Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76237 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620570 Wikidata,-22.93462,-43.18793,"POLYGON ((-43.187928 -22.934619, -43.189126 -22.948464, -43.189598 -22.948423, -43.190068 -22.948367, -43.190536 -22.948299, -43.191001 -22.948217, -43.191463 -22.948121, -43.191922 -22.948012, -43.192377 -22.94789, -43.192828 -22.947755, -43.193273 -22.947606, -43.193714 -22.947445, -43.194148 -22.947272, -43.194577 -22.947085, -43.194999 -22.946887, -43.195414 -22.946676, -43.195821 -22.946454, -43.196221 -22.94622, -43.196613 -22.945974, -43.196996 -22.945717, -43.19737 -22.94545, -43.197734 -22.945171, -43.19809 -22.944882, -43.198435 -22.944583, -43.198769 -22.944274, -43.199093 -22.943956, -43.199406 -22.943628, -43.199708 -22.943292, -43.199998 -22.942947, -43.200276 -22.942594, -43.200542 -22.942232, -43.200795 -22.941864, -43.201036 -22.941488, -43.201264 -22.941105, -43.201478 -22.940716, -43.20168 -22.940321, -43.201867 -22.939921, -43.201974 -22.939676, -43.187928 -22.934619))",http://www.wikidata.org/entity/Q2408889 Cosme Velho,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-01.jpg,all||views||smapshot
0071824cx042-02,Ilha D'água,,Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76180 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049647 Wikidata,-22.80597,-43.12319,"POLYGON ((-43.123188 -22.805972, -43.122827 -22.80774, -43.122887 -22.807749, -43.122948 -22.807757, -43.123009 -22.807763, -43.12307 -22.807767, -43.123131 -22.80777, -43.123192 -22.807771, -43.123254 -22.80777, -43.123315 -22.807767, -43.123376 -22.807762, -43.123437 -22.807756, -43.123498 -22.807748, -43.123558 -22.807738, -43.123618 -22.807726, -43.123678 -22.807713, -43.123737 -22.807698, -43.123795 -22.807681, -43.123853 -22.807663, -43.12391 -22.807643, -43.123967 -22.807621, -43.124023 -22.807598, -43.124078 -22.807573, -43.124132 -22.807546, -43.124185 -22.807518, -43.124237 -22.807488, -43.124288 -22.807457, -43.124338 -22.807425, -43.124387 -22.807391, -43.124429 -22.80736, -43.123188 -22.805972))",,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-02.jpg,all||views||smapshot
0071824cx042-03,Ilha D'água,,Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76181 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049650 Wikidata,-22.80331,-43.118,"POLYGON ((-43.118004 -22.803308, -43.118652 -22.801611, -43.118594 -22.801593, -43.118535 -22.801577, -43.118476 -22.801563, -43.118416 -22.80155, -43.118356 -22.801539, -43.118295 -22.80153, -43.118235 -22.801522, -43.118174 -22.801516, -43.118113 -22.801512, -43.118051 -22.80151, -43.11799 -22.801509, -43.117929 -22.801511, -43.117868 -22.801514, -43.117807 -22.801519, -43.117746 -22.801525, -43.117685 -22.801534, -43.117625 -22.801544, -43.117565 -22.801556, -43.117505 -22.801569, -43.117446 -22.801584, -43.117388 -22.801601, -43.11733 -22.80162, -43.117273 -22.80164, -43.117216 -22.801662, -43.117161 -22.801686, -43.117106 -22.801711, -43.117052 -22.801738, -43.116999 -22.801766, -43.116947 -22.801796, -43.116896 -22.801828, -43.116846 -22.80186, -43.116797 -22.801895, -43.11675 -22.80193, -43.116734 -22.801943, -43.118004 -22.803308))",,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-03.jpg,all||views||smapshot
0071824cx042-06,Ilha Fiscal,"A Ilha Fiscal localiza-se no interior da baía de Guanabara, fronteira ao centro histórico da cidade do Rio de Janeiro. A ilha celebrizou-se por ter abrigado o famoso baile da Ilha Fiscal, a última grande festa do Império antes da Proclamação da República, em 15 de Novembro de 1889. Atualmente abriga um museu histórico-cultural, subordinado à Diretoria do Patrimônio Histórico e Documentação da Marinha.",Marc Ferrez,1889 circa,1884/1894,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76183 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621406 Wikidata,-22.89852,-43.16518,"POLYGON ((-43.165182 -22.898521, -43.271039 -22.850225, -43.269339 -22.847186, -43.267537 -22.844197, -43.265634 -22.841263, -43.263632 -22.838384, -43.261533 -22.835565, -43.259338 -22.832808, -43.257052 -22.830116, -43.254674 -22.827492, -43.252209 -22.824937, -43.249657 -22.822455, -43.247023 -22.820049, -43.244307 -22.817719, -43.241514 -22.81547, -43.238646 -22.813302, -43.235705 -22.811218, -43.232695 -22.809221, -43.229618 -22.807311, -43.226478 -22.805492, -43.223278 -22.803764, -43.22002 -22.80213, -43.216708 -22.80059, -43.213346 -22.799148, -43.209936 -22.797803, -43.206482 -22.796558, -43.202987 -22.795413, -43.199455 -22.79437, -43.19589 -22.79343, -43.192294 -22.792593, -43.188671 -22.791861, -43.185026 -22.791233, -43.18136 -22.790712, -43.18134 -22.79071, -43.165182 -22.898521))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-06.jpg,all||views
0071824cx042-07,Ilha Fiscal,"A Ilha Fiscal localiza-se no interior da baía de Guanabara, fronteira ao centro histórico da cidade do Rio de Janeiro. A ilha celebrizou-se por ter abrigado o famoso baile da Ilha Fiscal, a última grande festa do Império antes da Proclamação da República, em 15 de Novembro de 1889. Atualmente abriga um museu histórico-cultural, subordinado à Diretoria do Patrimônio Histórico e Documentação da Marinha.",Marc Ferrez,1889 circa,1884/1894,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76184 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621407 Wikidata,-22.89568,-43.16566,"POLYGON ((-43.165661 -22.895684, -43.185346 -23.000159, -43.188902 -22.999538, -43.192434 -22.998814, -43.19594 -22.997988, -43.199416 -22.997061, -43.202858 -22.996035, -43.206264 -22.994909, -43.209629 -22.993685, -43.212951 -22.992364, -43.216226 -22.990948, -43.219452 -22.989438, -43.222624 -22.987835, -43.225739 -22.986141, -43.228796 -22.984358, -43.23179 -22.982488, -43.234718 -22.980531, -43.237578 -22.978491, -43.240367 -22.976369, -43.243083 -22.974168, -43.245721 -22.971889, -43.248281 -22.969535, -43.250759 -22.967107, -43.253153 -22.96461, -43.253712 -22.964003, -43.165661 -22.895684))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-07.jpg,all||views
0071824cx042-08,"Palácio do Catete, atual Museu da República",,Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76185 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049652 Wikidata,-22.92607,-43.17678,"POLYGON ((-43.17678 -22.92607, -43.171697 -22.920858, -43.171522 -22.921007, -43.171352 -22.921162, -43.171187 -22.921321, -43.171028 -22.921485, -43.170874 -22.921654, -43.170727 -22.921827, -43.170585 -22.922004, -43.170449 -22.922186, -43.17032 -22.922371, -43.170197 -22.922559, -43.17008 -22.922751, -43.169971 -22.922947, -43.169867 -22.923145, -43.169771 -22.923347, -43.169682 -22.923551, -43.169599 -22.923758, -43.169524 -22.923966, -43.169456 -22.924177, -43.169395 -22.92439, -43.169341 -22.924605, -43.169295 -22.924821, -43.169256 -22.925038, -43.169224 -22.925256, -43.1692 -22.925475, -43.169184 -22.925695, -43.169175 -22.925914, -43.169173 -22.926135, -43.169179 -22.926355, -43.169193 -22.926574, -43.169214 -22.926794, -43.169242 -22.927012, -43.169278 -22.92723, -43.169321 -22.927446, -43.169372 -22.927661, -43.16943 -22.927875, -43.169495 -22.928087, -43.169567 -22.928296, -43.16961 -22.928411, -43.17678 -22.92607))",,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-08.jpg,all||views
0071824cx042-09,"Palácio do Catete, atual Museu da República",,Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76186 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049660 Wikidata,-22.92607,-43.17678,"POLYGON ((-43.17678 -22.92607, -43.171697 -22.920858, -43.171522 -22.921007, -43.171352 -22.921162, -43.171187 -22.921321, -43.171028 -22.921485, -43.170874 -22.921654, -43.170727 -22.921827, -43.170585 -22.922004, -43.170449 -22.922186, -43.17032 -22.922371, -43.170197 -22.922559, -43.17008 -22.922751, -43.169971 -22.922947, -43.169867 -22.923145, -43.169771 -22.923347, -43.169682 -22.923551, -43.169599 -22.923758, -43.169524 -22.923966, -43.169456 -22.924177, -43.169395 -22.92439, -43.169341 -22.924605, -43.169295 -22.924821, -43.169256 -22.925038, -43.169224 -22.925256, -43.1692 -22.925475, -43.169184 -22.925695, -43.169175 -22.925914, -43.169173 -22.926135, -43.169179 -22.926355, -43.169193 -22.926574, -43.169214 -22.926794, -43.169242 -22.927012, -43.169278 -22.92723, -43.169321 -22.927446, -43.169372 -22.927661, -43.16943 -22.927875, -43.169495 -22.928087, -43.169567 -22.928296, -43.16961 -22.928411, -43.17678 -22.92607))",,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-09.jpg,all||views
0071824cx042-10,Ilha Fiscal,"A Ilha Fiscal localiza-se no interior da baía de Guanabara, fronteira ao centro histórico da cidade do Rio de Janeiro. A ilha celebrizou-se por ter abrigado o famoso baile da Ilha Fiscal, a última grande festa do Império antes da Proclamação da República, em 15 de Novembro de 1889. Atualmente abriga um museu histórico-cultural, subordinado à Diretoria do Patrimônio Histórico e Documentação da Marinha.",Marc Ferrez,1889 circa,1884/1894,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76187 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621408 Wikidata,-22.89793,-43.16481,"POLYGON ((-43.164807 -22.897933, -43.282055 -22.891235, -43.281768 -22.887845, -43.281365 -22.884466, -43.280847 -22.8811, -43.280214 -22.877751, -43.279468 -22.874421, -43.278608 -22.871115, -43.277636 -22.867836, -43.276553 -22.864586, -43.27536 -22.861369, -43.274058 -22.858188, -43.272648 -22.855046, -43.271132 -22.851947, -43.269511 -22.848893, -43.267786 -22.845888, -43.26596 -22.842933, -43.264035 -22.840034, -43.262012 -22.837191, -43.259892 -22.834408, -43.25768 -22.831688, -43.255375 -22.829034, -43.252982 -22.826447, -43.250501 -22.823931, -43.247936 -22.821488, -43.245289 -22.81912, -43.242563 -22.81683, -43.239761 -22.81462, -43.236884 -22.812493, -43.233937 -22.810449, -43.230921 -22.808492, -43.22784 -22.806623, -43.226119 -22.805633, -43.164807 -22.897933))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-10.jpg,all||views
0071824cx042-11,Bairro da Glória tomado do Morro do Castelo,Destaque para a Igreja de Nossa Senhora da Glória do Outeiro.,Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76188 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620574 Wikidata,-22.9087,-43.17493,"POLYGON ((-43.174931 -22.9087, -43.174391 -22.910448, -43.174451 -22.910463, -43.174511 -22.910476, -43.174572 -22.910487, -43.174633 -22.910497, -43.174695 -22.910505, -43.174756 -22.910511, -43.174818 -22.910515, -43.17488 -22.910517, -43.174942 -22.910518, -43.175004 -22.910517, -43.175066 -22.910514, -43.175128 -22.910509, -43.175189 -22.910502, -43.175251 -22.910494, -43.175312 -22.910484, -43.175372 -22.910472, -43.175433 -22.910458, -43.175492 -22.910443, -43.175551 -22.910426, -43.17561 -22.910407, -43.175668 -22.910386, -43.175675 -22.910384, -43.174931 -22.9087))",http://www.wikidata.org/entity/Q10332478 Morro do Castelo,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-11.jpg,all||views||smapshot
0071824cx042-13,Monumento em homenagem a José de Alencar,Monumento inaugurado em 7 de maio de 1897.,Marc Ferrez,1897 circa,1897/1902,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76189 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049666 Wikidata,-22.93282,-43.17746,"POLYGON ((-43.177463 -22.932823, -43.179373 -22.932449, -43.17936 -22.932394, -43.179344 -22.932339, -43.179327 -22.932285, -43.179307 -22.932231, -43.179286 -22.932178, -43.179263 -22.932126, -43.179239 -22.932074, -43.179212 -22.932023, -43.179184 -22.931973, -43.179154 -22.931924, -43.179123 -22.931875, -43.17909 -22.931828, -43.179055 -22.931781, -43.179019 -22.931735, -43.178981 -22.931691, -43.178941 -22.931648, -43.1789 -22.931605, -43.178858 -22.931564, -43.178815 -22.931525, -43.17877 -22.931486, -43.178723 -22.931449, -43.178676 -22.931413, -43.178627 -22.931379, -43.178577 -22.931346, -43.178527 -22.931314, -43.178519 -22.93131, -43.177463 -22.932823))",,180.0,240.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx042-13.jpg,all||views
0071824cx043a-01,Pedra do Índio,"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia de Icaraí, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa da vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.",Marc Ferrez,1884 circa,1879/1889,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76148 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049608 Wikidata,-22.90457,-43.11869,"POLYGON ((-43.118687 -22.904568, -43.116947 -22.905384, -43.116976 -22.905434, -43.117006 -22.905483, -43.117038 -22.905531, -43.117072 -22.905578, -43.117107 -22.905625, -43.117144 -22.90567, -43.117182 -22.905714, -43.117222 -22.905757, -43.117263 -22.905799, -43.117306 -22.905839, -43.11735 -22.905879, -43.117395 -22.905917, -43.117442 -22.905953, -43.11749 -22.905989, -43.117539 -22.906023, -43.117589 -22.906055, -43.11764 -22.906086, -43.117692 -22.906116, -43.117746 -22.906144, -43.1178 -22.90617, -43.117855 -22.906195, -43.117911 -22.906218, -43.117967 -22.90624, -43.118025 -22.90626, -43.118083 -22.906278, -43.118086 -22.906279, -43.118687 -22.904568))",,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx043a-01.jpg,all||views||smapshot
0071824cx043a-03,Pedra de Itapuca,"Pedra de Itapuca, em Niterói, trata-se de um monumento natural localizado entre as praias de Icaraí e das Flechas, sob a designação indígena de Itapuca (pedra furada) por haver tido, em sua forma original, um túnel natural. A pedra foi parcialmente demolida por ordens do Presidente da Província, Conselheiro Pedreira, para dar prosseguimento ao Plano de Arruamento de 1840-1841, criando uma comunicação direta entre os bairros do Ingá e Icaraí.",Marc Ferrez,1884 circa,1879/1889,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76149 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621409 Wikidata,-22.90535,-43.1194,"POLYGON ((-43.119398 -22.905351, -43.120541 -22.906809, -43.12059 -22.906776, -43.120638 -22.90674, -43.120685 -22.906704, -43.12073 -22.906666, -43.120774 -22.906627, -43.120817 -22.906586, -43.120859 -22.906545, -43.120899 -22.906502, -43.120937 -22.906458, -43.120974 -22.906413, -43.12101 -22.906367, -43.121043 -22.90632, -43.121076 -22.906271, -43.121106 -22.906222, -43.121135 -22.906173, -43.121162 -22.906122, -43.121188 -22.906071, -43.121211 -22.906018, -43.121233 -22.905966, -43.121253 -22.905912, -43.121271 -22.905858, -43.121288 -22.905804, -43.121302 -22.905749, -43.121315 -22.905694, -43.121321 -22.905664, -43.119398 -22.905351))",http://www.wikidata.org/entity/Q10352795 Praia de Icaraí,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx043a-03.jpg,all||views||smapshot
0071824cx043a-11,Marinha - embarcação não identificada,Provavelmente se trata de uma barca para a estação de Niterói ou Paquetá.,Marc Ferrez,1890 circa,1885/1910,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,,,http://acervos.ims.com.br/portals/#/detailpage/76150 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620576 Wikidata,-22.90243,-43.17177,"POLYGON ((-43.171766 -22.902429, -43.091879 -22.988714, -43.094862 -22.990983, -43.097921 -22.993165, -43.101053 -22.995257, -43.104255 -22.997257, -43.107523 -22.999163, -43.110856 -23.000974, -43.114248 -23.002688, -43.117697 -23.004303, -43.1212 -23.005817, -43.124753 -23.007229, -43.128352 -23.008538, -43.131995 -23.009741, -43.135676 -23.010839, -43.139394 -23.01183, -43.143143 -23.012713, -43.146921 -23.013486, -43.150723 -23.01415, -43.154546 -23.014704, -43.158386 -23.015147, -43.16224 -23.015478, -43.166102 -23.015698, -43.169971 -23.015806, -43.173841 -23.015802, -43.177709 -23.015686, -43.181571 -23.015458, -43.185424 -23.015119, -43.189263 -23.014668, -43.192237 -23.014241, -43.171766 -22.902429))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,240.0,180.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx043a-11.jpg,all||views
