Document ID,Title,Creator,Description (Portuguese),Date,First Year,Last Year,Type,Collection,Provider,Material,Fabrication Method,Rights,Required Statement,Width,Height,Document URL,Media URL
002001MF002001,"Vista da região da Praça Dom Pedro II, atual Praça XV de Novembro; a partir do Morro do Castelo",Marc Ferrez,,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,347,160,http://acervos.ims.com.br/portals/#/detailpage/101435,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002001MF002001/full/max/0/default.jpg
002001MF002003,Vista do Bairro do Flamengo e do Morro do Pão de Açucar,Marc Ferrez,"Vista da entrada do Rio e do bairro do Flamengo, com os morros Cara de Cão e Pão de Açúcar, ao fundo. À direita, no centro da imagem, a entrada da enseada de Botafogo. À esquerda, pode-se ver a Igreja de Nossa Senhora da Glória, no largo do Machado.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,218,145,http://acervos.ims.com.br/portals/#/detailpage/101436,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002001MF002003/full/max/0/default.jpg
002001MF002004,Vista das docas e do Arsenal da Marinha,Marc Ferrez,"Vista das docas e armazéns do porto, na região da Rua Visconde de Itaboraí, e da Igreja da Candelária.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,216,146,http://acervos.ims.com.br/portals/#/detailpage/101437,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002001MF002004/full/max/0/default.jpg
002001MF003001,Entrada da Baía da Guanabara,Marc Ferrez,"Entrada do Rio de Janeiro, vista de fora da Baía de Guanabara, a partir de Niterói.",circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,359,162,http://acervos.ims.com.br/portals/#/detailpage/101438,
002001MF003002,Ponte do Silvestre,Marc Ferrez,"Ponte do Silvestre, trecho da estrada de ferro para o Corcovado, inaugurada em 9 de outubro de 1884. O trenzinho a vapor que se vê na imagem foi substituído por um trem elétrico em 1910.  Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador .Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",circa 1900,1884,1910,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,266,200,http://acervos.ims.com.br/portals/#/detailpage/101439,
002002AMF002001,Entrada da Baía de Guanabara e o Pão de Açúcar,Marc Ferrez,,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,265,208,http://acervos.ims.com.br/portals/#/detailpage/102444,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002002AMF002001/full/max/0/default.jpg
002002AMF002002,"Entrada da Baía de Guanabara, vista de Niterói",Marc Ferrez,"Vista da Baía de Guanabara, a partir de Niterói, destacando-se no horizonte o Pão de Açúcar, a Pedra da Gávea e o Corcovado. À esquerda avista-se o forte de Santa Cruz e, no outro lado da baía, o forte de São João. Em primeiro plano, uma pessoa vestida de branco aparece sentada numa pedra fotografando a paisagem.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,265,209,http://acervos.ims.com.br/portals/#/detailpage/16032,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002002AMF002002/full/max/0/default.jpg
002002AMF002004,Cais dos Mineiros,Marc Ferrez,"À esquerda, as docas da Alfândega, tendo por trás os edifícios dos Correios e da Bolsa, hoje Banco do Brasil, que acabara de ser concluído. À direita, torres e cúpula da Igreja da Candelária, e as casas da rua Visconde de Itaboraí, seguidas do edifício e dependências da antiga Secretaria da Marinha.",circa 1880,1875,1885,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,265,210,http://acervos.ims.com.br/portals/#/detailpage/101425,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002002AMF002004/full/max/0/default.jpg
002002AMF002008,Pedra da Gávea vista da Floresta da Tijuca,Marc Ferrez,,circa 1880,1875,1885,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,213,146,http://acervos.ims.com.br/portals/#/detailpage/82621,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002002AMF002008/full/max/0/default.jpg
002003AM001,"Praça da República; ao fundo, o palácio da Prefeitura",Augusto Malta,,22/08/1907,1907,1907,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,284,224,http://acervos.ims.com.br/portals/#/detailpage/88660,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002003AM001/full/max/0/default.jpg
002003AM002,"Trecho da rua Marechal Floriano, entre a Uruguaiana e o Largo de Santa Rita",Augusto Malta,,24/07/1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,292,225,http://acervos.ims.com.br/portals/#/detailpage/82633,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002003AM002/full/max/0/default.jpg
002003AM003,Escola Militar,Augusto Malta,"Vista da Escola Militar, entre os morros da Urca (à esquerda) e o da Babilônia (à direita); com a Praia Vermelha ao fundo.",03/11/1907,1907,1907,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,282,222,http://acervos.ims.com.br/portals/#/detailpage/82634,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002003AM003/full/max/0/default.jpg
002003AM004,Exposição Nacional de 1908 - Pavilhão dos Bombeiros,Augusto Malta,"À direita, o quiosque da fábrica de cerveja Paraense e, ao fundo, o sopé do morro da Babilônia.",10/08/1908,1908,1908,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,282,223,http://acervos.ims.com.br/portals/#/detailpage/82635,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002003AM004/full/max/0/default.jpg
002008AV001,"Campo de Santana, antigo Campo da Aclamação",Torres,,25/09/1904,1904,1904,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,221,163,http://acervos.ims.com.br/portals/#/detailpage/102590,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV001/full/max/0/default.jpg
002008AV003,"Campo de Santana, antigo Campo da Aclamação",Torres,,circa 1904,1904,1909,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,221,162,http://acervos.ims.com.br/portals/#/detailpage/102591,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV003/full/max/0/default.jpg
002008AV004,"Campo de Santana, antigo Campo da Aclamação",Torres,,circa 1904,1904,1909,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,221,163,http://acervos.ims.com.br/portals/#/detailpage/102592,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV004/full/max/0/default.jpg
002008AV006,Estátua equestre de General Osório,Torres,"A estátua eqüestre do General Osorio, um dos heróis da Guerra do Paraguai, foi feita por Rodolfo Bernardelli e inaugurada em 1894. Localizada na Praça XV, no centro da cidade, é composta também por relevos laterais que contêm cenas de batalha. Na estátua repousavam os restos mortais de Osorio até seu traslado, em 1993, para o Rio Grande do Sul, sua terra natal.",circa 1900,1895,1905,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,223,164,http://acervos.ims.com.br/portals/#/detailpage/101427,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV006/full/max/0/default.jpg
002008AV007,Escola Politécnica,Torres,"Localizada no Largo de São Francisco de Paula, o prédio foi o primeiro no Brasil erguido especialmente para abrigar uma escola de ensino superior. Foi sede da Escola Politécnica, antiga Escola Central. As origens da Escola confundem-se com as da Academia Real Militar, depois Escola Militar, transferida em 1812 da Casa do Trem para o prédio do Largo de São Francisco. Em 1874, a totalidade do ensino militar passara para a escola da Praia Vermelha, e a antiga Escola Central passou a ser formada somente por civis, e ganhou o nome de Politécnica. Seu primeiro diretor foi o Visconde do Rio Branco. Atualmente é sede do Instituto de Filosofia e Ciências Sociais da UFRJ.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,223,163,http://acervos.ims.com.br/portals/#/detailpage/102594,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV007/full/max/0/default.jpg
002008AV008,"Rua Santa Luzia; à direita, o Hospital da Misericórdia",Torres,,circa 1900,1895,1905,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,154,http://acervos.ims.com.br/portals/#/detailpage/102595,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV008/full/max/0/default.jpg
002008AV009,"Lapa, Santa Teresa, Aqueduto da Carioca e, ao fundo, o Morro do Castelo",Torres,,circa 1900,1895,1905,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,162,http://acervos.ims.com.br/portals/#/detailpage/102596,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV009/full/max/0/default.jpg
002008AV010,Praça XV de Novembro,Torres,,circa 1905,1903,1910,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,164,http://acervos.ims.com.br/portals/#/detailpage/101428,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV010/full/max/0/default.jpg
002008AV011,Praça XV de Novembro,Torres,"Chafariz do Palácio Monroe, ao centro; chafariz do Mestre Valentim, à esquerda; e, à direita, Mercado da Praia do Peixe.",circa 1905,1903,1910,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,223,164,http://acervos.ims.com.br/portals/#/detailpage/101429,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV011/full/max/0/default.jpg
002008AV012,Praça XV de Novembro,Torres,"Mercado da Praia do Peixe, à direita; ao fundo, cúpula e torres da Igreja da Candelária.",circa 1905,1903,1910,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,223,163,http://acervos.ims.com.br/portals/#/detailpage/101430,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV012/full/max/0/default.jpg
002008AV013,Praça XV de Novembro,Torres,"Edifício do Ministério da Agricultura, à esquerda; ao centro, o coreto da Praça XV de Novembro e bondes puxados à tração animal.",circa 1905,1903,1910,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,164,http://acervos.ims.com.br/portals/#/detailpage/101431,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV013/full/max/0/default.jpg
002008AV014,Praça XV de Novembro,Torres,"Ao fundo, Estação das Barcas e Cais Pharoux.",circa 1905,1903,1910,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,214,154,http://acervos.ims.com.br/portals/#/detailpage/101432,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV014/full/max/0/default.jpg
002008AV015,Docas do Mercado da Praia do Peixe,Torres,"A Praia do Peixe, que ia originalmente do bairro da Misericórdia até o Arsenal, era o endereço do mercado municipal; primeiro ao relento e depois abrigado numa ampla casa desenhada por Grandjean de Montigny. Sua construção teve início em 1825 e ficou pronta em 1841. Quando o prefeito Pereira Passos iniciou as obras de modernização da cidade, o mercado (que já havia sido em parte destruído por um incêndio, em 1904) foi demolido (1911) e em seu lugar foi erguido um prédio metálico, construído na Inglaterra e na Bélgica, projetado por Alfredo Azevedo Marques. Cinco torres metálicas delimitavam seu espaço. Hoje, apenas uma, na qual funciona o restaurante Albamar está de pé. Ao lado do mercado havia ainda um cais para a atracação dos barcos peixeiros, construído pelo engenheiro Borja Castro.",circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,164,http://acervos.ims.com.br/portals/#/detailpage/102597,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV015/full/max/0/default.jpg
002008AV018,"Trapiches na área portuária; ao fundo, o Morro do Castelo",Torres,"Trapiches na área portuária da cidade, destacando-se à direita o Trapiche Medeiros, provavelmente localizado na Rua da Saúde.",29/03/1904,1904,1904,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,85,http://acervos.ims.com.br/portals/#/detailpage/102598,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV018/full/max/0/default.jpg
002008AV019,"Praia de Santa Luzia; à direita, o Passeio Público",Torres,"Até 1905, a praia de Santa Luzia era uma opção de lazer para a população carioca, que a usava para banhos de mar. Naquele ano, o prefeito Pereira Passos mandou construir no local garagens para os barcos dos clubes de remo. Foi o início da descaracterização da praia. Em 1922, com a derrubada do Morro do Castelo, foi construída a Esplanada do Castelo, mas ainda era possível nadar na praia de Santa Luzia, mesmo com a diminuição da faixa de areia. Na década de 1930, a ampliação do aterro para a construção do Aeroporto Santos Dumont eliminou o que restava da praia e da Ponta do Calabouço.",circa 1910,1905,1915,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,164,http://acervos.ims.com.br/portals/#/detailpage/102599,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV019/full/max/0/default.jpg
002008AV020,"Demolição do mercado da Glória; ao fundo, o Outeiro da Glória",Torres,"A Glória surgiu por mando do vice-rei Marquês do Lavradio para preparar feiras livres de impostos e normalizar, assim, o abastecimento das capitanias do Rio e de Minas no século XVIII. Em 1857 o bairro foi totalmente remodelado pelo Vereador Haddock Lobo, que levantou novo mercado, a fim de dar melhor aparência ao logradouro. O Mercado da Glória, construído em 1858, no entanto, foi demolido durante as reformas urbanas entre 1903 e 1906. O mercado veio a se transformar em um cortiço, demolido pelo prefeito Pereira Passos, e substituído por uma praça (no atual Largo da Glória).",1904,1904,1904,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,164,http://acervos.ims.com.br/portals/#/detailpage/101433,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV020/full/max/0/default.jpg
002008AV021,"Murada da Glória; ao centro, o relógio da Glória",Torres,"Localizado na rua da Glória, em frente à Cândido Mendes, o relógio foi instalado na gestão do prefeito Pereira Passos, em uma ação de embelezamento do bairro. Pereira Passos mandou retirar a balaustrada de bronze que circulava a Praça Tiradentes, no Centro do Rio, e transferi-la para a Avenida Augusto Severo. O Relógio teve a finalidade de arrematar o conjunto. A inauguração se deu no dia 15 de abril de 1905. À época, foi a Companhia de Ferro Carril do Jardim Botânico (também responsável pelos bondes da cidade) quem fez a iluminação do Monumento, que é formado por uma coluna de 7,5 metros de altura. A máquina do Relógio foi instalada pelo relojoeiro alemão Frederich Krussman. O material utilizado na construção da peça é francês.",circa 1910,1905,1915,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,214,155,http://acervos.ims.com.br/portals/#/detailpage/102600,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV021/full/max/0/default.jpg
002008AV022,Avenida Beira-Mar,Torres,"A Avenida Beira-Mar, que liga o centro à zona sul da cidade, começou a ser planejada em 1903, pelo prefeito Pereira Passos, o mesmo que planejou a Avenida Central (atual Rio Branco). Passos a imaginou como a Promenade des Anglais, em Nice, na França, e também como um prolongamento da própria Avenida Central. A Avenida Beira-Mar contornaria a baía até o fim de Botafogo, partindo do antigo Cais da Glória, ou Praia das Areias de Espanha. Foi inaugurada em 1905, adornada por colunetas que foram destruídas por ressacas.",circa 1910,1905,1910,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,223,167,http://acervos.ims.com.br/portals/#/detailpage/102601,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV022/full/max/0/default.jpg
002008AV023,Vista da Avenida Beira-Mar em construção,Torres,"A avenida Beira-mar foi idealizada quando Pereira Passos era prefeito do Rio e Rodrigues Alves presidia o Brasil, a Avenida Beira Mar foi inaugurada em 1906 (mas as obras seguiram até o ano seguinte), no auge das modernizações promovidas na cidade do Rio de Janeiro.",1904,1904,1904,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,164,http://acervos.ims.com.br/portals/#/detailpage/102602,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002008AV023/full/max/0/default.jpg
