Document ID[19474],Title[19462],Creator[1603501],Description (Portuguese)[1612567],Date[19486],First Year[19466],Last Year[19467],Type[1604106],Collections[1711006],Provider[1731287],Material[1612569],Fabrication Method[1612568],Rights[1861241],Required Statement[19484],Width[1604102],Height[1604103],Document URL[796463],Media URL
007A5P3F04-051,Flamengo,Autoria não identificada,"Não há consenso entre pesquisadores sobre a origem do nome Flamengo, bairro da zona sul do Rio de Janeiro. Alguns sustentam que deve-se a prisioneiros de guerra holandeses (também chamados flamengos) que moraram na região no século XVI, vindos de Pernambuco. Outros afirmam que o nome deve-se aos flamingos (ou flamengos), belas aves de penugem vermelha que vinham para o Brasil das regiões banhadas pelo Mediterrâneo. A história do bairro começa logo após a chegada dos colonizadores portugueses, já que em 1565, quando Estácio de Sá fundou seu aldeamento no Morro Cara de Cão, já existia uma casa de pedra no Flamengo, provavelmente a primeira deste tipo no Brasil, embora não se saiba sua localização precisa nem quem a construiu. Era aí que ficava a olaria de Villegaignon, que tomou a baía de Guanabara em 1555, aliado aos índios tamoios. O Flamengo só se tornou bairro residencial em meados do século XVIII, e durante o Segundo Reinado e no começo da República era a praia preferida das famílias cariocas para banhos de mar.",circa 1930,1927,1933,Photograph,Views,Instituto Moreira Salles,Photomechanical Print,Collotype Print,,Provided by Instituto Moreira Salles,228,164,http://acervos.ims.com.br/portals/#/detailpage/88603,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A5P3F04-051/full/max/0/default.jpg
007A5P3F05-023,Dique Imperial,Augusto Stahl,"Iniciada a obra no ano de 1824, por iniciativa do Marquês de Paranaguá, que indicou o inglês Henry Law para o serviço. Law acabou desistindo da empreitada, alegando que a mão-de-obra oferecida pelo governo era insatisfatória. Por isso a obra do dique só foi finalizada em 1861.",circa 1862,1862,1867,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/88609,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A5P3F05-023/full/max/0/default.jpg
007A5P3F10-052,Igreja de São Domingos,Augusto Malta,"Igreja de São Domingos, no Largo de São Domingos, atual Avenida Presidente Vargas.O Largo de São Domingos e arredores era zona de baixo meretrício no século XIX. Com a reforma de Pereira Passos e a abertura da Av. Passos, antiga rua da Lampadosa, o largo foi ocupado por lojas e ganhou nova vida.",1926,1926,1926,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/6850,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A5P3F10-052/full/max/0/default.jpg
007A5P3F13-027,Exposição Internacional do Centenário da Independência,Thiele,"Típico do século XIX, as Exposições Internacionais intentavam celebrar o ideal nacional mostrando os países convidados como paradigmas da civilização e do progresso. O caso do Rio de Janeiro não era diferente, embora  a versão brasileira tenha sido particularmente grandiosa, com três milhões de visitantes, e anacrônica, posto que realizada na década de 20 do século XX. Teve como objetivo a celebração do centenário da Independência e contou com o Presidente da Republica para iniciar as festividades. Certamente serviu para o presidente Epitácio Pessoa como uma espécie de ilha de consenso e harmonia, já que o Brasil estava rodeado de conflitos regionais e rebeliões de setores importantes, como o exército. Vale lembrar que 1922 também foi o ano da Semana da Arte Moderna, em São Paulo, um projeto de Brasil que se opunha diametralmente ao que a Exposição oficial do Rio estava propondo.",1922,1922,1922,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,219,160,http://acervos.ims.com.br/portals/#/detailpage/16711,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A5P3F13-027/full/max/0/default.jpg
007A5P3FG05-020,Fazenda do Quititi,Georges Leuzinger,"A fazenda do Quitite ficava na região do Anil, em Jacarepaguá. O dono era o cafeicultor Marcos Antonio Deslesdenier. A estrada do Quititi era uma das vias no interior da propriedade. Na década de 1960, quando exercia o cargo de presidente da República, João Goulart (1918-1976) possuía casa de veraneio no final da estrada do Quitite. Era o sítio Capim Melado. Hoje, o local é um condomínio fechado, mas a casa principal do sítio, toda feita de pedra, ainda existe.",circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,240,182,http://acervos.ims.com.br/portals/#/detailpage/63781,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A5P3FG05-020/full/max/0/default.jpg
007A5P4F03-014,Igreja de São Francisco de Paula,Camillo Vedani,"Igreja localizada no Largo de São Francisco de Paula, nascido Largo ou Praça da Sé Nova no governo de Gomes Freire de Andrade. O culto a São Francisco de Paula foi introduzido no Brasil em 1754 pelo bispo Frei Antônio do Desterro. Ganhou tantos adeptos que nesse mesmo ano foi feito um pedido a Roma para que fosse fundada no Rio uma Irmandade da Ordem dos Mínimos, o que aconteceu em julho de 1756. Inicialmente a Irmandade ocupou uma capela no Morro da Conceição; em 1758 seus hábitos foram distribuídos e a imagem do padroeiro foi enviada para a Igreja da Santa Cruz dos Militares até que sua própria  igreja fosse construída. Inicialmente era uma pequena ermida, mas com o crescente número de fiéis em 1759 começaram as obras para uma ampla igreja, concluída somente em1865. Segundo Araújo Viana, a igreja figurou entre as mais belas e artisticamentes mais ricas do Brasil, em seu estilo jesuítico francês ou rococó. Mestre Valentim foi responsável por alguns dos trabalhos em talha e pelos adornos da capela principal.",circa 1865,1860,1869,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/88652,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A5P4F03-014/full/max/0/default.jpg
007A5P4F03-031,"Gasômetro de São Cristóvão, também conhecido como Gasômetro do Rio de Janeiro",Camillo Vedani,,circa 1870,1865,1875,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/105534,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A5P4F03-031/full/max/0/default.jpg
007A6P3F03-015,Arcos da Lapa,Marc Ferrez,"Aqueduto da Carioca Transformado em Viaduto para Bondes Utilizados como trajeto dos bondes desde 1896, os Arcos da Lapa, ou aqueduto da Carioca foi construído em 1750 para abastecer a cidade a partir da Serra da Carioca.",circa 1896,1896,1906,Photograph,Views,Instituto Moreira Salles,Photomechanical Print,Collotype Print,,Provided by Instituto Moreira Salles,278,216,http://acervos.ims.com.br/portals/#/detailpage/104051,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A6P3F03-015/full/max/0/default.jpg
007A6P4FP27-25,"Praça D. Pedro II (atual Praça XV de Novembro) e arredores vistos do Morro do Castelo; ao centro, a igreja de São José e o passadiço ligando o Paço Imperial ao Convento do Carmo",Georges Leuzinger,"Vista tomada a partir do Morro do Castelo, no ponto onde hoje está a Avenida Erasmo Braga.",circa 1860,1855,1865,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,217,180,http://acervos.ims.com.br/portals/#/detailpage/107504,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007A6P4FP27-25/full/max/0/default.jpg
007CX020-02,Morro do Corcovado e Lagoa Rodrigo de Freitas vistos do Mirante da Vista Chinesa,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107478,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX020-02/full/max/0/default.jpg
007CX023-02,"Supremo Tribunal Federal, atual Centro Cultural da Justiça Federal",Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107479,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX023-02/full/max/0/default.jpg
007CX023-09,Enseada e bairro de Botafogo,Marc Ferrez,Contém nove estereoscopias.,circa 1921,1916,1926,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105687,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX023-09/full/max/0/default.jpg
007CX025-02,Aqueduto da Carioca (Arcos da Lapa),Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105546,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX025-02/full/max/0/default.jpg
007CX025-06,"Caixa de Amortização, atual edifício do Banco Central do Brasil",Marc Ferrez,,circa 1915,1910,1920,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107481,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX025-06/full/max/0/default.jpg
007CX025-07,Bonde sobre o Aqueduto da Carioca (Arcos da Lapa),Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105690,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX025-07/full/max/0/default.jpg
007CX025-08,Aqueduto da Carioca (Arcos da Lapa),Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105547,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX025-08/full/max/0/default.jpg
007CX173-15,Exposição Internacional de 1922 - Pavilhão das festas,Marc Ferrez,,circa 1922,1921,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105688,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX173-15/full/max/0/default.jpg
007CX178-09,Exposição Internacional do Centenário da Independência - Palácio das Festas,Marc Ferrez,,circa 1922,1921,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/107424,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX178-09/full/max/0/default.jpg
007CX179-01,Avenida Central - Theatro Municipal e Escola Nacional de Belas Artes (atual Museu Nacional de Belas Artes),Felipe Augusto Fidanza,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105548,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX179-01/full/max/0/default.jpg
007CX179-02,Avenida Central - Theatro Municipal e Escola Nacional de Belas Artes (atual Museu Nacional de Belas Artes),Felipe Augusto Fidanza,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105549,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX179-02/full/max/0/default.jpg
007CX179-03,"Avenida Central, atual Avenida Rio Branco",Felipe Augusto Fidanza,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107482,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX179-03/full/max/0/default.jpg
007CX183-03,"Avenida Niemeyer; ao fundo, a Pedra da Gávea",Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105691,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX183-03/full/max/0/default.jpg
007CX184-06,Corcovado e bairro de Botafogo vistos do Morro do Pasmado,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107480,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX184-06/full/max/0/default.jpg
007CX184-08,"Barco na enseada de Botafogo; ao fundo, o Corcovado",Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105545,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX184-08/full/max/0/default.jpg
007CX184-11,Morro do Pão de Açúcar,Marc Ferrez,,circa 1914,1912,1914,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/104070,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX184-11/full/max/0/default.jpg
007CX185-12,Entrada do Jardim Botânico e a Aleia de Palmeiras Imperiais Barbosa Rodrigues,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105689,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX185-12/full/max/0/default.jpg
007CX189-09,"Avenida Niemeyer; ao fundo, a Pedra da Gávea",Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105694,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX189-09/full/max/0/default.jpg
007CX190-03,Bairro de Botafogo visto do Morro da Urca,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105550,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX190-03/full/max/0/default.jpg
007CX190-04,Bairro de Botafogo visto do Morro da Urca,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105551,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX190-04/full/max/0/default.jpg
007CX190-13,Enseada de Botafogo e Avenida Beira Mar vistos do Morro da Viúva,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105692,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX190-13/full/max/0/default.jpg
007CX191-08,Exposição Internacional do Centenário da Independência de 1922 - Palácio dos Estados,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107483,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX191-08/full/max/0/default.jpg
007CX196-01,Observatório Nacional,Marc Ferrez,,circa 1912,1907,1915,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107514,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007CX196-01/full/max/0/default.jpg
007MFLS024,"Barcos nas Docas da Alfândega; ao fundo, as torres e a cúpula da Igreja da Candelária",Marc Ferrez,,circa 1895,1890,1900,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Lantern Slide,,Provided by Instituto Moreira Salles,100,85,http://acervos.ims.com.br/portals/#/detailpage/107516,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007MFLS024/full/max/0/default.jpg
007_IMG_1337,Museu Nacional,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105693,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_1337/full/max/0/default.jpg
007_IMG_1804,"Castelinho do Flamengo, antiga residência do comendador Joaquim da Silva Cardoso",Marc Ferrez,,circa 1920,1918,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105539,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_1804/full/max/0/default.jpg
007_IMG_1806,Aqueduto da Carioca - Arcos da Lapa,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105540,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_1806/full/max/0/default.jpg
007_IMG_1857,Escola Militar da Praia Vermelha,Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107425,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_1857/full/max/0/default.jpg
