Source ID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
002080RJ7306,"Palácio do Calabouço, parte da Exposição Internacional de 1922, com vista para a Baía de Guanabara",Guilherme Santos,,,1922,1922,1922,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.9062,-43.16882,,,,
002080RJ7308,"Exposição Internacional de 1922, Palácio das Festas à noite",Guilherme Santos,,,1922,1922,1922,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90755,-43.16922,,,,
002080RJ7309,Parte da estrutura da Exposição Internacional de 1922,Guilherme Santos,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83615,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90617,-43.16843,,,,
002080RJ7311,"Resquícios da Praia da Saudade; ao fundo, a Porta Monumental da Exposição Nacional de 1908",Guilherme Santos,,,01-01-1913,1908,1918,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83617,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95213,-43.17356,,,,
002080RJ7312,"Exposição Internacional de 1922, Pavilhão Britânico à noite",Guilherme Santos,,,1922,1922,1922,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.91051,-43.17234000000001,,,,
002080RJ7313,Evento militar em frente à Biblioteca Nacional,Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83620,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.9109,-43.17554000000001,,,,
002080RJ7314,Exposição Nacional de 1908; destaque para grupamento militar em frente ao Pavilhão de Minas Gerais,Guilherme Santos,,,1908,1908,1908,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83618,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95405,-43.16836,,,,
002080RJ7315,Edificações nas proximidades da Avenida Beira Mar,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83619,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90492,-43.16918,,,,
002080RJ7316,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJ7317,"Exposição Internacional de 1922, Palácio do Calabouço à noite",Guilherme Santos,,,1922,1922,1922,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90478,-43.16904,,,,
002080RJ7320,"Palácios da Exposição de 1908, em comemoração à abertura dos portos",Guilherme Santos,,,1908,1908,1908,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95245,-43.16978,,,,
002080RJ7321,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJ7402,Marinheriros em formação na região do Porto,Guilherme Santos,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88823,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.89541,-43.18137,,,,
002080RJ8102,Morro do Corcovado,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88825,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.93747,-43.20526,,,,
002080RJ8103,"Morro do Castelo; ao fundo, Santa Teresa e o morro do Corcovado",Guilherme Santos,,,01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88824,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90626,-43.17359,,,,
002080RJ8108,Pedra da Gávea,Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88826,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.96895,-43.26371,,,,
002080RJ8109,Rua Primeiro de Março,Guilherme Santos,,,01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88827,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90161,-43.17643,,,,
002080RJ8114,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJ8117,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJ8121,"Morro do Castelo; ao fundo, Santa Teresa e o morro do Corcovado",Guilherme Santos,,,01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88828,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90595,-43.17346,,,,
002080RJ8204,"Banhistas na praia do Flamengo; ao fundo, o morro do Pão de Açúcar",Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88740,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.93337,-43.17422,,,,
002080RJ8211,"Banhistas na praia do Flamengo; ao fundo, o morro do Pão de Açúcar",Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88741,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.93342,-43.17423,,,,
002080RJ8218,Sede do jornal O Paiz,Guilherme Santos,,"O Paiz foi um jornal diário de grande circulação lançado em 1º de outubro de 1884, no Rio de Janeiro (RJ), por João José dos Reis Júnior, o conde de São Salvador de Matozinhos. Conservador e de grande expressão, considerado o mais robusto órgão governista da República Velha, foi um dos maiores formadores de opinião na política e na sociedade brasileiras entre o fim do século XIX e o começo do século XX. Durou até 18 de novembro de 1934, quando foi fechado pela Revolução de 1930.",01-01-1927,1922,1932,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83621,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90487000000001,-43.17764,,,,
002080RJ8304,Panorâmica noturna tirada do Corcovado,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88829,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95186,-43.21004,,,,
002080RJ8402,Passagem do Zepelim pelo país,Guilherme Santos,,,01-01-1935,1933,1937,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/63737,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90287,-43.1772,,Q97772572,,
002080RJ8403,Passagem do Zepelim pelo país,Guilherme Santos,,,01-01-1935,1933,1937,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/63738,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90263,-43.17684000000001,,Q97772574,,
002080RJ8908,Vista do bairro da Glória a partir de Santa Teresa,Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88830,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.9206,-43.18259000000001,,,,
002080RJ8913,Lapa vista de Santa Teresa,Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88742,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.91472000000001,-43.18017,,,,
002080RJ8914,"""Pensão Schray"", atual Hotel Riazor",Guilherme Santos,,"O Hotel Riazor foi fundado em 1891 e se chamava “Pensão SCHRAY”. Em meados da década de 1960 o hotel ganhou o nome de “Monte Blanco”, e no início dos anos 1990 de “Hotel Riazor”.",01-01-1927,1922,1932,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83622,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.92664,-43.17673,,,,
002080RJ9019,Vista de Copacabana; tomada da ladeira do Leme,Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88831,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.96246,-43.17921,,,,
002080RJ9101,Vista da rua Riachuelo na Lapa; tomada de Santa Teresa,Guilherme Santos,,,1916,1916,1916,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.91531,-43.1823,,,,
002080RJ9102,Praça Floriano Peixoto,Guilherme Santos,,,01-01-1910,1905,1915,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.91093,-43.17564,,,,
002080RJ9103,Casa de Tobias Amaral,Guilherme Santos,,,1916,1916,1916,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83623,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.91674,-43.18462,,,,
002080RJ9104,Casa de Tobias Amaral,Guilherme Santos,,,1916,1916,1916,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83624,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.91625,-43.18439,,,,
002080RJ9105,Morro da Urca e Pão de Açúcar,Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95004,-43.17704000000001,,,,
002080RJ9106,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJ9107,Banhistas na praia de Copacabana,Guilherme Santos,,,01-01-1930,1925,1935,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88743,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.97475,-43.18644000000001,,,,
002080RJ9110,Banhistas na praia de Copacabana,Guilherme Santos,,,01-01-1930,1925,1935,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88744,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.9763,-43.18777,,,,
002080RJF0204,"Pessoas em um deck em Botafogo; ao fundo,morro do Pão de Açúcar",Guilherme Santos,,,01-01-1917,1912,1922,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive,Silver gelatin,,,,110.0,45.0,-22.95049,-43.1767,,,,
002080RJF0208,Lagoa Rodrigo de Freitas,Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88745,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.97202,-43.20838,,,,
002080RJN0201,"Flamengo, Baía de Guanabara e Pão de Açúcar ao fundo",Guilherme Santos,,,1915,1915,1915,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.93729,-43.17325,,,,
002080RJN0204,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0205,"Botafogo; ao fundo, Morro da Urca e Pão de Açúcar",Guilherme Santos,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95099,-43.17551,,,,
002080RJN0206,Pão de Açúcar e morro da Urca vistos de Botafogo,Guilherme Santos,,,01-01-1935,1930,1940,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88832,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.94422,-43.18219000000001,,,,
002080RJN0208,"Botafogo; ao fundo, Morro da Urca e Pão de Açúcar",Guilherme Santos,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95113,-43.17558,,,,
002080RJN0210,"Morro do Pão de Açúcar e o morro do Corcovado, ao fundo",Guilherme Santos,,,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,,Glass diapositive||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.94404,-43.14093,,,,
002080RJN0324,Ilha das Cobras,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.89742,-43.17574000000001,,,,
002080RJN0405,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0409,Pão de Açúcar visto do Flamengo,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.93575,-43.17438,,,,
002080RJN0413,Avenida Rio Branco,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90581,-43.1773,,,,
002080RJN0416,Ilha das Cobras,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.89687,-43.17688,,,,
002080RJN0422,Ilha das Cobras,Guilherme Santos,,,01-01-1920,1915,1910,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.89592,-43.17495,,,,
002080RJN0423,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0425,Ilha das Cobras,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.89596,-43.17489000000001,,,,
002080RJN0427,Ilha das Cobras,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.89635,-43.1762,,,,
002080RJN0501,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0502,Estrada do Joá,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-23.01078,-43.29709,,,,
002080RJN0503,Estrada da Gávea,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.9975,-43.26389,,,,
002080RJN0506,"Rio de Janeiro visto do morro do Corcovado; ao fundo, o Pão de Açúcar",Guilherme Santos,,,01-01-1930,1925,1935,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95186,-43.21013,,,,
002080RJN0507,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0518,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0519,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0521,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0522,,Guilherme Santos,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,,,,,,
002080RJN0705,Avenida Rio Branco,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90703,-43.17687,,,,
002080RJN0707,Hotel Avenida na Rio Branco,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88746,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90636,-43.17719,,,,
002080RJN0708,Rua Primeiro de Março,Guilherme Santos,,,01-01-1910,1905,1915,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90168,-43.17636,,,,
002080RJN0709,Rua Primeiro de Março,Guilherme Santos,,,01-01-1920,1917,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90132,-43.17643,,,,
002080RJN0710,Largo da Carioca,Guilherme Santos,,,01-01-1910,1905,1915,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90675,-43.17819,,,,
002080RJN0712,Avenida Rio Branco,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.90394,-43.17811,,,,
002080RJN0715,Antiga Praia da Saudade,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.95285,-43.17087,,,,
002080RJN0717,"Lapa vista de Santa Teresa; ao fundo, Arcos da Lapa",Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.91629,-43.18269,,,,
002080RJN0901,Bairro do Catete,Guilherme Santos,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83625,Glass plate negative||Stereoscopy,Silver gelatin,,,,110.0,45.0,-22.92514,-43.17524,,,,
